,state,party,votes,total_votes_statewise,split_votes_perc
470,Madhya Pradesh,SP,221306,29639807,0.7466512855498688
471,Madhya Pradesh,SUCI,2682,29639807,0.009048641915920707
472,Madhya Pradesh,SWJP,4668,29639807,0.015749090403996222
473,Madhya Pradesh,SaVP,763,29639807,0.0025742407836866145
474,Madhya Pradesh,SamSP,16501,29639807,0.055671752518496494
475,Madhya Pradesh,bjyp,2000,29639807,0.006747682263922974
476,Maharashtra,AAAP,1088997,48717419,2.235333936717789
477,Maharashtra,ABHM,1395,48717419,0.0028634521873993363
478,Maharashtra,ABJS,641,48717419,0.0013157511484752507
479,Maharashtra,ABMP,1077,48717419,0.0022107082479061544
480,Maharashtra,AIFB,12076,48717419,0.024787848469558706
481,Maharashtra,AITC,13361,48717419,0.027425508728202534
482,Maharashtra,ANC,4728,48717419,0.009704947628691084
483,Maharashtra,APoI,37301,48717419,0.07656604304099116
484,Maharashtra,ARP,16461,48717419,0.03378873581131217
485,Maharashtra,ASP,987,48717419,0.002025969397106197
486,Maharashtra,AwVP,3747,48717419,0.007691294154971551
487,Maharashtra,BBM,360854,48717419,0.7407083696285306
488,Maharashtra,BJP,13308961,48717419,27.3186906720161
489,Maharashtra,BJSP,1337,48717419,0.002744398261328253
490,Maharashtra,BMUP,212129,48717419,0.43542741868160134
491,Maharashtra,BSP,1271680,48717419,2.6103189087254397
492,Maharashtra,BVA,293681,48717419,0.602825449353136
493,Maharashtra,CPI,55533,48717419,0.11399002890526692
494,Maharashtra,CPIM,3795,48717419,0.007789821542064862
495,Maharashtra,CPM,181629,48717419,0.37282147479939365
496,Maharashtra,DESEP,1262,48717419,0.0025904492189949553
497,Maharashtra,DaP,2175,48717419,0.004464522227665632
498,Maharashtra,GGP,10919,48717419,0.022412927909830363
499,Maharashtra,GaAP,1201,48717419,0.00246523733123054
500,Maharashtra,HJP,8015,48717419,0.016452020990685077
501,Maharashtra,HND,4640,48717419,0.009524314085686682
502,Maharashtra,HSCP,888,48717419,0.0018227566612262444
503,Maharashtra,HiPPa,8853,48717419,0.018172144957022456
504,Maharashtra,INC,8830190,48717419,18.125323921614157
505,Maharashtra,IND,1577114,48717419,3.2372691993391522
506,Maharashtra,IUML,2865,48717419,0.005880853417131971
507,Maharashtra,JD(S),14234,48717419,0.02921747558096212
508,Maharashtra,JD(U),17995,48717419,0.036937506890502556
509,Maharashtra,JMBP,414,48717419,0.0008497987136798032
510,Maharashtra,LB,8071,48717419,0.016566969608960605
511,Maharashtra,MBT,4235,48717419,0.008692989257086874
512,Maharashtra,MNDP,4992,48717419,0.010246848257704293
513,Maharashtra,MNS,708010,48717419,1.4532994861653077
514,Maharashtra,MPS(T),13339,48717419,0.027380350342451436
515,Maharashtra,MVA,3715,48717419,0.0076256092302426776
516,Maharashtra,NCP,7782275,48717419,15.974317112324854
517,Maharashtra,NLP,308,48717419,0.0006322174005154091
518,Maharashtra,NOTA,433171,48717419,0.8891501415540917
519,Maharashtra,NRSN,1725,48717419,0.003540827973665846
520,Maharashtra,PECP,4332,48717419,0.008892096685171273
521,Maharashtra,PG,7222,48717419,0.014824266449747677
522,Maharashtra,PPIS,331,48717419,0.000679428440164287
523,Maharashtra,PRCP,14238,48717419,0.02922568619655323
524,Maharashtra,PWPI,497721,48717419,1.0216489506556166
525,Maharashtra,RAPa,3408,48717419,0.006995444483625046
526,Maharashtra,RBS,2910,48717419,0.00597322284253195
527,Maharashtra,RP(K),2736,48717419,0.005616061064318699
528,Maharashtra,RPI,73984,48717419,0.15186354597315593
529,Maharashtra,RPI(A),71808,48717419,0.14739697109159253
530,Maharashtra,RPI(KH),7354,48717419,0.01509521676425428
531,Maharashtra,RSPS,451843,48717419,0.9274772951333896
532,Maharashtra,RSSDP,3283,48717419,0.006738862746402883
533,Maharashtra,RVNP,1917,48717419,0.0039349375220390885
534,Maharashtra,SHS,10050652,48717419,20.630510003003238
535,Maharashtra,SP,73732,48717419,0.15134627719091603
536,Maharashtra,SP(I),8986,48717419,0.018445147925426838
537,Maharashtra,SVPP,394,48717419,0.0008087456357242571
538,Maharashtra,SVRP,944,48717419,0.0019377052795017731
539,Maharashtra,SWP,1105073,48717419,2.2683324007784567
540,Maharashtra,WPOI,15909,48717419,0.032655670859739104
541,Maharashtra,bns,1862,48717419,0.003822041557661337
542,Maharashtra,lpi,5804,48717419,0.011913603222699463
543,Manipur,AAAP,7604,1412636,0.538284455443582
544,Manipur,AITC,52655,1412636,3.72742872190713
545,Manipur,BJP,168272,1412636,11.911915029774125
546,Manipur,CPI,197428,1412636,13.975857899699568
547,Manipur,INC,588872,1412636,41.68603943266348
548,Manipur,IND,43013,1412636,3.0448749713301937
549,Manipur,JD(U),1085,1412636,0.0768067640920945
550,Manipur,JMBP,1403,1412636,0.099317870987289
551,Manipur,MDPF,2005,1412636,0.14193323687064466
552,Manipur,NCP,61662,1412636,4.365031048338
553,Manipur,NOTA,7504,1412636,0.5312054910111309
554,Manipur,NPF,281133,1412636,19.901305077882768
555,Meghalaya,AAAP,8815,1078058,0.817674002697443
556,Meghalaya,BJP,95979,1078058,8.902953273386032
557,Meghalaya,CPI,7418,1078058,0.6880891380612175
558,Meghalaya,INC,408925,1078058,37.9316326208794
559,Meghalaya,IND,180658,1078058,16.75772546560575
560,Meghalaya,NOTA,30145,1078058,2.796231742633513
561,Meghalaya,NPEP,239301,1078058,22.197414239308088
562,Meghalaya,UDP,106817,1078058,9.90827951742856
563,Mizoram,AAAP,11890,433201,2.7446843382171324
564,Mizoram,INC,210485,433201,48.588299657664685
565,Mizoram,IND,204331,433201,47.167711985891074
566,Mizoram,NOTA,6495,433201,1.499304018227105
567,NCT OF Delhi,AAAP,2722887,8271766,32.917843662405346
568,NCT OF Delhi,ABSP,651,8271766,0.007870145262813285
569,NCT OF Delhi,AGRJP,3191,8271766,0.038577010036309055
570,NCT OF Delhi,AIFB,451,8271766,0.005452281894821493
571,NCT OF Delhi,AITC,9921,8271766,0.11993811236923288
572,NCT OF Delhi,ANC,911,8271766,0.011013367641202617
573,NCT OF Delhi,ATBP,2135,8271766,0.02581069145331239
574,NCT OF Delhi,Aa S P,1749,8271766,0.021144215153088227
575,NCT OF Delhi,BGTD,290,8271766,0.0035059018835880995
576,NCT OF Delhi,BHBP,669,8271766,0.008087752965932546
577,NCT OF Delhi,BJM,325,8271766,0.003929027972986663
578,NCT OF Delhi,BJP,3838850,8271766,46.409073951076465
579,NCT OF Delhi,BMUP,805,8271766,0.009731900056166965
580,NCT OF Delhi,BPC,2571,8271766,0.031081633595534498
581,NCT OF Delhi,BRAVP,3390,8271766,0.040982784087460894
582,NCT OF Delhi,BRPP,504,8271766,0.006093015687339318
583,NCT OF Delhi,BSKP,818,8271766,0.009889061175086433
584,NCT OF Delhi,BSP,101609,8271766,1.2283833947913905
585,NCT OF Delhi,BVLP,161,8271766,0.001946380011233393
586,NCT OF Delhi,CPI,4475,8271766,0.05409969285881637
587,NCT OF Delhi,HND,527,8271766,0.006371069974658374
588,NCT OF Delhi,INC,1253078,8271766,15.148856967182098
589,NCT OF Delhi,IND,261664,8271766,3.163339001611022
590,NCT OF Delhi,JKNPP,3014,8271766,0.03643720095563632
591,NCT OF Delhi,JMBP,1766,8271766,0.021349733539367532
592,NCT OF Delhi,JSMP,357,8271766,0.004315886111865351
593,NCT OF Delhi,NADP,1182,8271766,0.014289572504831496
594,NCT OF Delhi,NLP,745,8271766,0.009006541045769428
595,NCT OF Delhi,NOTA,39690,8271766,0.4798249853779713
596,NCT OF Delhi,PECP,877,8271766,0.010602330868644011
597,NCT OF Delhi,PHRC,205,8271766,0.0024783099521915875
598,NCT OF Delhi,RBHP,545,8271766,0.0065886776777776355
599,NCT OF Delhi,REP,601,8271766,0.007265679420815337
600,NCT OF Delhi,RJ,592,8271766,0.007156875569255706
601,NCT OF Delhi,RJAP,415,8271766,0.00501706648858297
602,NCT OF Delhi,RPI(A),1317,8271766,0.015921630278225955
603,NCT OF Delhi,RaJPa,217,8271766,0.0026233817542710954
604,NCT OF Delhi,SHS,1708,8271766,0.02064855316264991
605,NCT OF Delhi,SJP(R),395,8271766,0.00477528015178379
606,NCT OF Delhi,SP(I),761,8271766,0.009199970115208771
607,NCT OF Delhi,SPP,1866,8271766,0.022558665223363427
608,NCT OF Delhi,SUCI,508,8271766,0.006141372954699153
609,NCT OF Delhi,VSP,263,8271766,0.0031794903289092077
610,NCT OF Delhi,bjdi,1118,8271766,0.013515856227074121
611,NCT OF Delhi,kajp,1992,8271766,0.024081919145198256
612,Nagaland,INC,313147,1038910,30.141879469828954
613,Nagaland,NOTA,2696,1038910,0.25950274807249907
614,Nagaland,NPF,713372,1038910,68.6654281891598
615,Nagaland,SP(I),9695,1038910,0.9331895929387533
616,Puducherry,AAAP,8307,740017,1.1225417794456074
617,Puducherry,ADMK,132657,740017,17.926209803288305
618,Puducherry,AINRC,255826,740017,34.57028689881449
619,Puducherry,BSP,2060,740017,0.27837198334632857
620,Puducherry,CPI,12709,740017,1.7173929788099462
621,Puducherry,CPI(ML)(L),438,740017,0.05918782946878247
622,Puducherry,DMK,60580,740017,8.186298422874069
623,Puducherry,INC,194972,740017,26.346962299514743
624,Puducherry,IND,26771,740017,3.617619595225515
625,Puducherry,JD(U),309,740017,0.04175579750194928
626,Puducherry,NOTA,22268,740017,3.009120060755361
627,Puducherry,PMK,22754,740017,3.0747942277001745
628,Puducherry,SAP,366,740017,0.04945832325473604
629,Punjab,AAAP,3373062,13845132,24.36280130806987
630,Punjab,ABSR,4380,13845132,0.0316356680456351
631,Punjab,AIFB,1168,13845132,0.008436178145502694
632,Punjab,BA S D,837,13845132,0.0060454461539261595
633,Punjab,BGTD,5471,13845132,0.03951569403599763
634,Punjab,BJP,1209004,13845132,8.732340002247721
635,Punjab,BMUP,11379,13845132,0.08218773212129722
636,Punjab,BSP,263227,13845132,1.9012241992347925
637,Punjab,BSP(A),11104,13845132,0.08020147442436808
638,Punjab,BhJaSP,3336,13845132,0.024095111552565912
639,Punjab,BhSMP,2689,13845132,0.01942198889833625
640,Punjab,CPI,54785,13845132,0.39569864700459334
641,Punjab,CPI(ML)(L),11605,13845132,0.0838200748104099
642,Punjab,CPIM,5879,13845132,0.042462578182714324
643,Punjab,CPM,17965,13845132,0.12975679827393483
644,Punjab,DBSP,5240,13845132,0.037847237570577154
645,Punjab,DCP,833,13845132,0.006016555132879917
646,Punjab,IKL,5084,13845132,0.03672048774977371
647,Punjab,INC,4575879,13845132,33.050454123514314
648,Punjab,IND,498039,13845132,3.597213807712343
649,Punjab,IUML,2261,13845132,0.016330649646388348
650,Punjab,IVD,1930,13845132,0.013939917654811815
651,Punjab,JD(U),2925,13845132,0.021126559140064536
652,Punjab,JKNPP,7826,13845132,0.05652528267697267
653,Punjab,JanSP,944,13845132,0.006818280966913136
654,Punjab,MEDP,3645,13845132,0.026326942928388112
655,Punjab,NBDP,3109,13845132,0.022455546108191674
656,Punjab,NCP,2149,13845132,0.01552170105709357
657,Punjab,NOTA,58754,13845132,0.4243657626377271
658,Punjab,PLP,1386,13845132,0.010010738792522888
659,Punjab,RPI,1531,13845132,0.011058038305449163
660,Punjab,RPI(A),2151,13845132,0.015536146567616689
661,Punjab,SAD,3636148,13845132,26.26300709881278
662,Punjab,SAD(M),35516,13845132,0.2565233758695836
663,Punjab,SHS,12186,13845132,0.08801649561737657
664,Punjab,SP,922,13845132,0.006659380351158804
665,Punjab,SSPD,6681,13845132,0.04825522790248587
666,Punjab,aicp,2920,13845132,0.021090445363756732
667,Punjab,aimpr,1182,13845132,0.008537296719164542
668,Rajasthan,AAAP,272641,27110642,1.005660434009641
669,Rajasthan,AAP,4380,27110642,0.016156017256987128
670,Rajasthan,ABCD(A),566,27110642,0.0020877410427978796
671,Rajasthan,ABHM,7256,27110642,0.02676439753805904
672,Rajasthan,AIFB,621,27110642,0.0022906134056139282
673,Rajasthan,AITC,31160,27110642,0.11493641500632851
674,Rajasthan,AKBAP,1040,27110642,0.0038361319514307332
675,Rajasthan,APoI,8558,27110642,0.03156693965417713
676,Rajasthan,AVIRP,5382,27110642,0.019851982848654044
677,Rajasthan,BA S D,19349,27110642,0.07137049723868583
678,Rajasthan,BJP,14895106,27110642,54.94191542937271
679,Rajasthan,BMUP,39487,27110642,0.14565129073667826
680,Rajasthan,BNNP,2533,27110642,0.009343194454782738
681,Rajasthan,BSP,633786,27110642,2.3377756970860375
682,Rajasthan,BYS,38633,27110642,0.14250123623040725
683,Rajasthan,BhSMP,9579,27110642,0.03533298842572596
684,Rajasthan,CPI,70933,27110642,0.2616426420296502
685,Rajasthan,CPI(ML)(L),9512,27110642,0.03508585300193186
686,Rajasthan,CPM,78856,27110642,0.29086732804040566
687,Rajasthan,HJP,16377,27110642,0.06040801246978954
688,Rajasthan,INC,8230164,27110642,30.35768758261055
689,Rajasthan,IND,1806700,27110642,6.664172689086448
690,Rajasthan,IPGP,3488,27110642,0.012865796390952308
691,Rajasthan,JD(U),21760,27110642,0.08026368390685841
692,Rajasthan,JGP,27624,27110642,0.10189356637146402
693,Rajasthan,JMBP,21641,27110642,0.0798247418854928
694,Rajasthan,LD,5859,27110642,0.02161143952253141
695,Rajasthan,LS,3722,27110642,0.01372892608002422
696,Rajasthan,MEDP,6845,27110642,0.025248387699560934
697,Rajasthan,NADP,4281,27110642,0.015790847003918237
698,Rajasthan,NCP,12149,27110642,0.04481266065185767
699,Rajasthan,NOTA,327911,27110642,1.2095287156976953
700,Rajasthan,NPEP,325334,27110642,1.2000232233526598
701,Rajasthan,PRCP,5232,27110642,0.01929869458642846
702,Rajasthan,RAHM,699,27110642,0.002578323301971233
703,Rajasthan,RJVP,8152,27110642,0.03006937275775321
704,Rajasthan,RUC,1103,27110642,0.00406851302156548
705,Rajasthan,SP,15891,27110642,0.058615358500178634
706,Rajasthan,SP(I),9707,27110642,0.03580512774282513
707,Rajasthan,bhp,1635,27110642,0.006030842058258893
708,Rajasthan,nuzp,124990,27110642,0.461036665970507
709,Sikkim,AAAP,2541,308967,0.8224179281282468
710,Sikkim,AITC,1972,308967,0.6382558655131454
711,Sikkim,BJP,7279,308967,2.3559150329970513
712,Sikkim,INC,7189,308967,2.3267857085060863
713,Sikkim,NOTA,4332,308967,1.4020914854984512
714,Sikkim,SDF,163698,308967,52.9823573391333
715,Sikkim,SKM,121956,308967,39.47217664022371
716,Tamil Nadu,AAAP,203026,40607149,0.4999760017626453
717,Tamil Nadu,ABHM,6824,40607149,0.01680492269969507
718,Tamil Nadu,ADMK,17978922,40607149,44.27526295923903
719,Tamil Nadu,ADSMK,2372,40607149,0.005841335967713469
720,Tamil Nadu,APM,372,40607149,0.0009160948482248778
721,Tamil Nadu,BDBRAJP,491,40607149,0.001209146694834449
722,Tamil Nadu,BJP,2223566,40607149,5.475799347548384
723,Tamil Nadu,BSP,155951,40607149,0.3840481389126826
724,Tamil Nadu,CPI,219866,40607149,0.5414465319887392
725,Tamil Nadu,CPI(ML)(L),13081,40607149,0.03221353954201513
726,Tamil Nadu,CPIM,10543,40607149,0.025963408561384106
727,Tamil Nadu,CPM,220632,40607149,0.5433328993375034
728,Tamil Nadu,DFBL,17465,40607149,0.04300966807593412
729,Tamil Nadu,DMDK,2078843,40607149,5.11940151228051
730,Tamil Nadu,DMK,9570666,40607149,23.568918862045695
731,Tamil Nadu,ETMK,3023,40607149,0.007444501952107004
732,Tamil Nadu,ICSP,3062,40607149,0.007540544153937032
733,Tamil Nadu,INC,1750990,40607149,4.312023973906664
734,Tamil Nadu,IND,866317,40607149,2.1334100554559985
735,Tamil Nadu,IUML,205896,40607149,0.5070437227691114
736,Tamil Nadu,IVP,398,40607149,0.0009801229827782296
737,Tamil Nadu,JD(S),6299,40607149,0.015512046905829314
738,Tamil Nadu,JD(U),274,40607149,0.0006747580333699369
739,Tamil Nadu,JJ,1517,40607149,0.003735795389132096
740,Tamil Nadu,JMM(U),3512,40607149,0.008648723405821965
741,Tamil Nadu,LSP,4541,40607149,0.011182759961798846
742,Tamil Nadu,MAMAK,236679,40607149,0.5828505714597201
743,Tamil Nadu,MDMK,1417535,40607149,3.4908508351571297
744,Tamil Nadu,MMKA,8468,40607149,0.020853470899914694
745,Tamil Nadu,NMK,2511,40607149,0.0061836402255179244
746,Tamil Nadu,NOC,1198,40607149,0.0029502194305736657
747,Tamil Nadu,NOTA,581782,40607149,1.4327083144891557
748,Tamil Nadu,PMK,1804812,40607149,4.4445671376732205
749,Tamil Nadu,PT,262812,40607149,0.6472062345475177
750,Tamil Nadu,RPI,257,40607149,0.0006328934838542839
751,Tamil Nadu,RPI(A),4501,40607149,0.011084255139409072
752,Tamil Nadu,RSPS,1276,40607149,0.0031423038342337207
753,Tamil Nadu,SAP,3581,40607149,0.008818644224444321
754,Tamil Nadu,SDPI,42003,40607149,0.10343745137093964
755,Tamil Nadu,SP,16161,40607149,0.039798410866027555
756,Tamil Nadu,SUCI,2906,40607149,0.007156375346616922
757,Tamil Nadu,TNMC,49024,40607149,0.12072751032090434
758,Tamil Nadu,TTNC,474,40607149,0.001167282145318796
759,Tamil Nadu,UCPI,6472,40607149,0.015938080262665077
760,Tamil Nadu,UMK,9194,40607149,0.02264133342628905
761,Tamil Nadu,UPI,944,40607149,0.0023247138083986145
762,Tamil Nadu,VCK,606110,40607149,1.4926189474666147
763,Telangana,AAAP,46848,19432195,0.24108444774252213
764,Telangana,ABML(S),57644,19432195,0.2966417329591433
765,Telangana,AIACP,1593,19432195,0.008197735767884174
766,Telangana,AIFB,2015,19432195,0.010369389562012938
767,Telangana,AIMIM,680132,19432195,3.5000266310625228
768,Telangana,APRSSP,2743,19432195,0.014115749661836968
769,Telangana,BCBDP,596,19432195,0.0030670750267790133
770,Telangana,BCUF,7036,19432195,0.036207952832914655
771,Telangana,BJP,2014829,19432195,10.368509579077402
772,Telangana,BMUP,9344,19432195,0.048085149413126
773,Telangana,BSP,226204,19432195,1.1640681868414762
774,Telangana,CPI,187702,19432195,0.9659330816719367
775,Telangana,CPM,108458,19432195,0.5581356094872453
776,Telangana,ICSP,5148,19432195,0.02649211784875563
777,Telangana,INC,4755715,19432195,24.47338038754757
778,Telangana,IND,683159,19432195,3.515603872851214
779,Telangana,IUML,2197,19432195,0.011305979586968945
780,Telangana,JAP,873,19432195,0.004492544460365903
781,Telangana,JaSPa,15130,19432195,0.07786047844826588
782,Telangana,LSP,158248,19432195,0.81435988060021
783,Telangana,MBT,7112,19432195,0.03659905635981936
784,Telangana,MCPI,8824,19432195,0.04540917791325169
785,Telangana,MaSP,5724,19432195,0.02945627089477025
786,Telangana,NBNP,485,19432195,0.002495858033536613
787,Telangana,NCP,4769,19432195,0.024541746313270326
788,Telangana,NIP,5082,19432195,0.026152475312233126
789,Telangana,NOTA,154992,19432195,0.7976041821317664
790,Telangana,PPOI,103462,19432195,0.532425698692299
791,Telangana,RLD,5551,19432195,0.028565995761158224
792,Telangana,RP(K),45977,19432195,0.2366021954802327
793,Telangana,RPI,8609,19432195,0.044302766620034434
794,Telangana,RPI(A),40507,19432195,0.20845303374117025
795,Telangana,RPI(KH),1813,19432195,0.009329877556292533
796,Telangana,RSP,2058,19432195,0.01059067182065639
797,Telangana,SHP,7953,19432195,0.04092692565096223
798,Telangana,SHS,1390,19432195,0.00715307766312555
799,Telangana,SP(I),598,19432195,0.0030773672248554525
800,Telangana,SUCI,554,19432195,0.0028509388671737806
801,Telangana,TDP,2370011,19432195,12.196311327670395
802,Telangana,TECPI,2311,19432195,0.011892634877326004
803,Telangana,TLP,2567,19432195,0.013210036231110278
804,Telangana,TRS,6736270,19432195,34.66551256818903
805,Telangana,WPOI,83122,19432195,0.4277540442549079
806,Telangana,YSRCP,864406,19432195,4.448318885231442
807,Telangana,mmsp,959,19432195,0.004935108977652808
808,Telangana,pjdl,928,19432195,0.004775579907467993
809,Telangana,sps,547,19432195,0.0028149161739062416
810,Tripura,AAAP,9852,2023829,0.4868000211480318
811,Tripura,AITC,194755,2023829,9.623095627150317
812,Tripura,AMB,7031,2023829,0.3474107743292541
813,Tripura,BJP,115319,2023829,5.698060458665233
814,Tripura,CPI(ML)(L),8670,2023829,0.4283958773196747
815,Tripura,CPM,1295436,2023829,64.00916282946831
816,Tripura,INC,307592,2023829,15.19851726603384
817,Tripura,IND,17764,2023829,0.8777421412579818
818,Tripura,IPFT,21326,2023829,1.0537451533701712
819,Tripura,JMBP,5147,2023829,0.254319905486086
820,Tripura,NOTA,23783,2023829,1.1751486909220097
821,Tripura,SUCI,8202,2023829,0.40527139397646733
822,Tripura,TPGC,8952,2023829,0.442329860872633
823,Uttar Pradesh,A S P,557,81093120,0.0006868646809988319
824,Uttar Pradesh,AAAP,821302,81093120,1.0127887544590712
825,Uttar Pradesh,AAMJP,9371,81093120,0.011555850853931874
826,Uttar Pradesh,ABAS,296,81093120,0.00036501246961517824
827,Uttar Pradesh,ABHM,4332,81093120,0.00534200681882754
828,Uttar Pradesh,ABML(S),956,81093120,0.0011788916248382107
829,Uttar Pradesh,ABRS,683,81093120,0.0008422416106323201
830,Uttar Pradesh,ABSC,2530,81093120,0.003119870095021625
831,Uttar Pradesh,AD,812325,81093120,1.0017187647978028
832,Uttar Pradesh,ADPT,2363,81093120,0.0029139340057454935
833,Uttar Pradesh,ADUP,9265,81093120,0.011425136929002115
834,Uttar Pradesh,AGRJP,2037,81093120,0.002511927029074723
835,Uttar Pradesh,AIFB,3422,81093120,0.004219840104807905
836,Uttar Pradesh,AIMF,5195,81093120,0.006406215471793416
837,Uttar Pradesh,AIPF,7010,81093120,0.008644383148656754
838,Uttar Pradesh,AIRSP,543,81093120,0.0006696005777062222
839,Uttar Pradesh,AITC,99486,81093120,0.12268118429775547
840,Uttar Pradesh,ALHP,4910,81093120,0.006054767654765287
841,Uttar Pradesh,AMP,1920,81093120,0.002367648451557913
842,Uttar Pradesh,ANC,4026,81093120,0.004964662846860498
843,Uttar Pradesh,ARVP,12037,81093120,0.014843429380938852
844,Uttar Pradesh,ARWP,2029,81093120,0.0025020618271932317
845,Uttar Pradesh,ASP,23316,81093120,0.028752130883606404
846,Uttar Pradesh,ASaP,1617,81093120,0.0019940039302964296
847,Uttar Pradesh,Aa S P,1733,81093120,0.0021370493575780533
848,Uttar Pradesh,BC,3435,81093120,0.004235871057865328
849,Uttar Pradesh,BED,6408,81093120,0.007902026707074534
850,Uttar Pradesh,BHNKP,502,81093120,0.0006190414180635793
851,Uttar Pradesh,BJKD,6144,81093120,0.007576475044985321
852,Uttar Pradesh,BJP,34318854,81093120,42.32030288142817
853,Uttar Pradesh,BKP,1174,81093120,0.0014477183761088487
854,Uttar Pradesh,BKPP,7342,81093120,0.009053789026738642
855,Uttar Pradesh,BKSL,3826,81093120,0.004718032799823216
856,Uttar Pradesh,BKrD,4250,81093120,0.005240888499542255
857,Uttar Pradesh,BMF,2456,81093120,0.00302861697761783
858,Uttar Pradesh,BMUP,153830,81093120,0.1896955006787259
859,Uttar Pradesh,BNIP,1440,81093120,0.0017757363386684346
860,Uttar Pradesh,BRABSVP,3238,81093120,0.003992940461533605
861,Uttar Pradesh,BRAVP,1021,81093120,0.0012590463901253277
862,Uttar Pradesh,BRPI,2138,81093120,0.002636475202828551
863,Uttar Pradesh,BRPP,7722,81093120,0.00952238611610948
864,Uttar Pradesh,BRVP,1152,81093120,0.0014205890709347475
865,Uttar Pradesh,BSCP,31681,81093120,0.03906743260094074
866,Uttar Pradesh,BSD,1096,81093120,0.0013515326577643086
867,Uttar Pradesh,BSKD,1423,81093120,0.0017547727846702653
868,Uttar Pradesh,BSKP,1591,81093120,0.001961942024181583
869,Uttar Pradesh,BSP,15914194,81093120,19.6245920739022
870,Uttar Pradesh,BSP(K),5416,81093120,0.0066787416737696115
871,Uttar Pradesh,BaSaP,5845,81093120,0.007207763124664584
872,Uttar Pradesh,BaVaP,4142,81093120,0.005107708274142122
873,Uttar Pradesh,BhNP,2000,81093120,0.0024663004703728256
874,Uttar Pradesh,CPI,129471,81093120,0.15965719409982004
875,Uttar Pradesh,CPI(ML)(L),37712,81093120,0.04650456166935
876,Uttar Pradesh,CPIM,13532,81093120,0.016686988982542537
877,Uttar Pradesh,CPM,5637,81093120,0.00695126787574581
878,Uttar Pradesh,DND,4130,81093120,0.005092910471319885
879,Uttar Pradesh,DNP,5485,81093120,0.006763829039997474
880,Uttar Pradesh,EKSP,5341,81093120,0.006586255406130632
881,Uttar Pradesh,ESKP,2988,81093120,0.003684652902737002
882,Uttar Pradesh,GGP,11770,81093120,0.014514178268144079
883,Uttar Pradesh,GaAP,3284,81093120,0.00404966537235218
884,Uttar Pradesh,HKRD,2645,81093120,0.0032616823720680622
885,Uttar Pradesh,IBSP,1059,81093120,0.0013059060990624112
886,Uttar Pradesh,INC,6061267,81093120,7.474452826577643
887,Uttar Pradesh,IND,1414869,81093120,1.7447460401079646
888,Uttar Pradesh,INL,11924,81093120,0.014704083404362786
889,Uttar Pradesh,IOP,649,81093120,0.0008003145026359819
890,Uttar Pradesh,IPP,2155,81093120,0.0026574387568267196
891,Uttar Pradesh,ISSP,16903,81093120,0.020843938425355934
892,Uttar Pradesh,IUML,498,81093120,0.0006141088171228336
893,Uttar Pradesh,JAP,1376,81093120,0.001696814723616504
894,Uttar Pradesh,JD(U),53560,81093120,0.06604752659658428
895,Uttar Pradesh,JKM,2711,81093120,0.0033430702875903657
896,Uttar Pradesh,JMBP,3441,81093120,0.0042432699592764465
897,Uttar Pradesh,JPS,13786,81093120,0.017000209142279888
898,Uttar Pradesh,JRPa,3846,81093120,0.004742695804526943
899,Uttar Pradesh,JSEP,6636,81093120,0.008183184960697035
900,Uttar Pradesh,JSK,4489,81093120,0.005535611405751807
901,Uttar Pradesh,JaRaP,2543,81093120,0.003135901048079048
902,Uttar Pradesh,JaRaPa,1318,81093120,0.0016252920099756923
903,Uttar Pradesh,KMBS,7839,81093120,0.00966666469362629
904,Uttar Pradesh,LD,28238,81093120,0.034821696341193926
905,Uttar Pradesh,LPI(V),1993,81093120,0.002457668418726521
906,Uttar Pradesh,LPSP,6874,81093120,0.008476674716671401
907,Uttar Pradesh,MADP,15742,81093120,0.019412251002304513
908,Uttar Pradesh,MBCOI,19417,81093120,0.02394407811661458
909,Uttar Pradesh,MD,22774,81093120,0.028083763456135363
910,Uttar Pradesh,MKUP,360,81093120,0.00044393408466710866
911,Uttar Pradesh,MOP,5406,81093120,0.006666410171417748
912,Uttar Pradesh,MOSP,1695,81093120,0.00209018964864097
913,Uttar Pradesh,MaJP,997,81093120,0.0012294507844808537
914,Uttar Pradesh,MaSPa,2425,81093120,0.002990389320327051
915,Uttar Pradesh,MwSP,17890,81093120,0.022061057707484927
916,Uttar Pradesh,NADP,4097,81093120,0.005052216513558734
917,Uttar Pradesh,NAP,36181,81093120,0.044616608659279605
918,Uttar Pradesh,NBDP,13044,81093120,0.01608521166777157
919,Uttar Pradesh,NCP,27566,81093120,0.03399301938314866
920,Uttar Pradesh,NEP,2917,81093120,0.003597099236038766
921,Uttar Pradesh,NJC,1463,81093120,0.001804098794077722
922,Uttar Pradesh,NLP,773,81093120,0.0009532251317990971
923,Uttar Pradesh,NNP,441,81093120,0.0005438192537172081
924,Uttar Pradesh,NOTA,592331,81093120,0.730433111958203
925,Uttar Pradesh,NP,791,81093120,0.0009754218360324525
926,Uttar Pradesh,NYP,523,81093120,0.0006449375730024939
927,Uttar Pradesh,PECP,500482,81093120,0.6171694960065662
928,Uttar Pradesh,PGSP,4052,81093120,0.0049967247529753445
929,Uttar Pradesh,PMSP,32138,81093120,0.03963098225842094
930,Uttar Pradesh,PPI,4082,81093120,0.005033719260030938
931,Uttar Pradesh,PSJP,433,81093120,0.0005339540518357167
932,Uttar Pradesh,QED,354577,81093120,0.43724671094169276
